COMPOSITE TABLE: 
      M10          MNUMCR  MNUMYR       HMMBLK_QHMM
      QHIDM_CEN      9     56           189.96667
      QHIDM_CEN      9     57           193.30000
      QHIDM_CEN      9     58           196.63333
      QHIDM_CEN      9     59           199.96667
      QHIDM_CEN      9     60           203.30000
      QHIDM_CEN      9     61           206.63333
      QHIDM_CEN     10      1             7.00000
      QHIDM_CEN     10      2            10.33333
      QHIDM_CEN     10      3            13.66667
      QHIDM_CEN     10      4            17.00000
      QHIDM_CEN     10      5            20.33333
      QHIDM_CEN     10      6            23.66667
      QHIDM_CEN     10      7            27.00000
      QHIDM_CEN     10      8            30.33333
      QHIDM_CEN     10      9            33.66667
      QHIDM_CEN     10     10            37.00000
      QHIDM_CEN     10     11            40.33333
      QHIDM_CEN     10     12            43.66667
      QHIDM_CEN     10     13            47.00000
      QHIDM_CEN     10     14            50.33333
      QHIDM_CEN     10     15            53.66667
      QHIDM_CEN     10     16            57.00000
      QHIDM_CEN     10     17            60.33333
      QHIDM_CEN     10     18            63.66667
      QHIDM_CEN     10     19            67.00000
      QHIDM_CEN     10     20            70.33333
      QHIDM_CEN     10     21            73.66667
      QHIDM_CEN     10     22            77.00000
      QHIDM_CEN     10     23            80.33333
      QHIDM_CEN     10     24            83.66667
      QHIDM_CEN     10     25            87.00000
      QHIDM_CEN     10     26            90.33333
      QHIDM_CEN     10     27            93.66667
      QHIDM_CEN     10     28            97.00000
      QHIDM_CEN     10     29           100.33333
      QHIDM_CEN     10     30           103.66667
      QHIDM_CEN     10     31           107.00000
      QHIDM_CEN     10     32           110.33333
      QHIDM_CEN     10     33           113.66667
      QHIDM_CEN     10     34           117.00000
      QHIDM_CEN     10     35           120.33333
      QHIDM_CEN     10     36           123.66667
      QHIDM_CEN     10     37           127.00000
      QHIDM_CEN     10     38           130.33333
      QHIDM_CEN     10     39           133.66667
      QHIDM_CEN     10     40           137.00000
      QHIDM_CEN     10     41           140.33333
      QHIDM_CEN     10     42           143.66667
      QHIDM_CEN     10     43           147.00000
      QHIDM_CEN     10     44           150.33333
      QHIDM_CEN     10     45           153.66667
      QHIDM_CEN     10     46           157.00000
      QHIDM_CEN     10     47           160.33333
      QHIDM_CEN     10     48           163.66667
      QHIDM_CEN     10     49           167.00000
      QHIDM_CEN     10     50           170.33333
      QHIDM_CEN     10     51           173.66667
      QHIDM_CEN     10     52           177.00000
      QHIDM_CEN     10     53           180.33333
      QHIDM_CEN     10     54           183.66667
      QHIDM_CEN     10     55           187.00000
      QHIDM_CEN     10     56           190.33333
      QHIDM_CEN     10     57           193.66667
      QHIDM_CEN     10     58           197.00000
      QHIDM_CEN     10     59           200.33333
      QHIDM_CEN     10     60           203.66667
      QHIDM_CEN     10     61           207.00000
      QHIDM_CEN     11      1             7.36667
      QHIDM_CEN     11      2            10.70000
      QHIDM_CEN     11      3            14.03333
      QHIDM_CEN     11      4            17.36667
      QHIDM_CEN     11      5            20.70000
      QHIDM_CEN     11      6            24.03333
      QHIDM_CEN     11      7            27.36667
      QHIDM_CEN     11      8            30.70000
      QHIDM_CEN     11      9            34.03333
      QHIDM_CEN     11     10            37.36667
      QHIDM_CEN     11     11            40.70000
      QHIDM_CEN     11     12            44.03333
      QHIDM_CEN     11     13            47.36667
      QHIDM_CEN     11     14            50.70000
      QHIDM_CEN     11     15            54.03333
      QHIDM_CEN     11     16            57.36667
      QHIDM_CEN     11     17            60.70000
      QHIDM_CEN     11     18            64.03333
      QHIDM_CEN     11     19            67.36667
      QHIDM_CEN     11     20            70.70000
      QHIDM_CEN     11     21            74.03333
      QHIDM_CEN     11     22            77.36667
      QHIDM_CEN     11     23            80.70000
      QHIDM_CEN     11     24            84.03333
      QHIDM_CEN     11     25            87.36667
      QHIDM_CEN     11     26            90.70000
      QHIDM_CEN     11     27            94.03333
      QHIDM_CEN     11     28            97.36667
      QHIDM_CEN     11     29           100.70000
      QHIDM_CEN     11     30           104.03333
      QHIDM_CEN     11     31           107.36667
      QHIDM_CEN     11     32           110.70000
      QHIDM_CEN     11     33           114.03333
      QHIDM_CEN     11     34           117.36667
      QHIDM_CEN     11     35           120.70000
      QHIDM_CEN     11     36           124.03333
      QHIDM_CEN     11     37           127.36667
      QHIDM_CEN     11     38           130.70000
      QHIDM_CEN     11     39           134.03333
      QHIDM_CEN     11     40           137.36667
      QHIDM_CEN     11     41           140.70000
      QHIDM_CEN     11     42           144.03333
      QHIDM_CEN     11     43           147.36667
      QHIDM_CEN     11     44           150.70000
      QHIDM_CEN     11     45           154.03333
      QHIDM_CEN     11     46           157.36667
      QHIDM_CEN     11     47           160.70000
      QHIDM_CEN     11     48           164.03333
      QHIDM_CEN     11     49           167.36667
      QHIDM_CEN     11     50           170.70000
      QHIDM_CEN     11     51           174.03333
      QHIDM_CEN     11     52           177.36667
      QHIDM_CEN     11     53           180.70000
      QHIDM_CEN     11     54           184.03333
      QHIDM_CEN     11     55           187.36667
      QHIDM_CEN     11     56           190.70000
      QHIDM_CEN     11     57           194.03333
      QHIDM_CEN     11     58           197.36667
      QHIDM_CEN     11     59           200.70000
      QHIDM_CEN     11     60           204.03333
      QHIDM_CEN     11     61           207.36667
         QHLFMM      1      1             3.70000
         QHLFMM      1      2             7.03333
         QHLFMM      1      3            10.36667
         QHLFMM      1      4            13.70000
         QHLFMM      1      5            17.03333
         QHLFMM      1      6            20.36667
         QHLFMM      1      7            23.70000
         QHLFMM      1      8            27.03333
         QHLFMM      1      9            30.36667
         QHLFMM      1     10            33.70000
         QHLFMM      1     11            37.03333
         QHLFMM      1     12            40.36667
         QHLFMM      1     13            43.70000
         QHLFMM      1     14            47.03333
         QHLFMM      1     15            50.36667
         QHLFMM      1     16            53.70000
         QHLFMM      1     17            57.03333
         QHLFMM      1     18            60.36667
         QHLFMM      1     19            63.70000
         QHLFMM      1     20            67.03333
         QHLFMM      1     21            70.36667
         QHLFMM      1     22            73.70000
         QHLFMM      1     23            77.03333
         QHLFMM      1     24            80.36667
         QHLFMM      1     25            83.70000
         QHLFMM      1     26            87.03333
         QHLFMM      1     27            90.36667
         QHLFMM      1     28            93.70000
         QHLFMM      1     29            97.03333
         QHLFMM      1     30           100.36667
         QHLFMM      1     31           103.70000
         QHLFMM      1     32           107.03333
         QHLFMM      1     33           110.36667
         QHLFMM      1     34           113.70000
         QHLFMM      1     35           117.03333
         QHLFMM      1     36           120.36667
         QHLFMM      1     37           123.70000
         QHLFMM      1     38           127.03333
         QHLFMM      1     39           130.36667
         QHLFMM      1     40           133.70000
         QHLFMM      1     41           137.03333
         QHLFMM      1     42           140.36667
         QHLFMM      1     43           143.70000
         QHLFMM      1     44           147.03333
         QHLFMM      1     45           150.36667
         QHLFMM      1     46           153.70000
         QHLFMM      1     47           157.03333
         QHLFMM      1     48           160.36667
         QHLFMM      1     49           163.70000
         QHLFMM      1     50           167.03333
         QHLFMM      1     51           170.36667
         QHLFMM      1     52           173.70000
         QHLFMM      1     53           177.03333
         QHLFMM      1     54           180.36667
         QHLFMM      1     55           183.70000
         QHLFMM      1     56           187.03333
         QHLFMM      1     57           190.36667
         QHLFMM      1     58           193.70000
         QHLFMM      1     59           197.03333
         QHLFMM      1     60           200.36667
         QHLFMM      1     61           203.70000
         QHLFMM      2      1             4.06667
         QHLFMM      2      2             7.40000
         QHLFMM      2      3            10.73333
         QHLFMM      2      4            14.06667
         QHLFMM      2      5            17.40000
         QHLFMM      2      6            20.73333
         QHLFMM      2      7            24.06667
         QHLFMM      2      8            27.40000
         QHLFMM      2      9            30.73333
         QHLFMM      2     10            34.06667
         QHLFMM      2     11            37.40000
         QHLFMM      2     12            40.73333
         QHLFMM      2     13            44.06667
         QHLFMM      2     14            47.40000
